cowccode,iso3numeric,iso3alpha,year,LoTUnknown,LoTCriminal,LoTDissident,LoTMarginalized,LoTStateAgent,RstrctAccess
645,368,"IRQ",2001,"Systematic","No Allegations","Systematic","Systematic","No Allegations","No"
645,368,"IRQ",2002,"Systematic","No Allegations","Systematic","No Allegations","No Allegations","No"
645,368,"IRQ",2003,-777,-777,-777,-777,-777,"No"
645,368,"IRQ",2004,-777,-777,-777,-777,-777,"No"
645,368,"IRQ",2005,"Widespread","No Allegations","No Allegations","No Allegations","Routinely","No"
651,818,"EGY",1995,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
651,818,"EGY",1996,"Systematic","Systematic","Systematic","Routinely","No Allegations","No"
651,818,"EGY",1997,"Systematic","No Allegations","Systematic","Routinely","No Allegations","No"
651,818,"EGY",1998,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
651,818,"EGY",1999,"Systematic","Systematic","Routinely","Several","No Allegations","No"
651,818,"EGY",2000,"Systematic","Allegation, No LoT","Routinely","Allegation, No LoT","No Allegations","No"
651,818,"EGY",2001,"Systematic","Widespread","Routinely","Allegation, No LoT","No Allegations","No"
651,818,"EGY",2002,"Systematic","Infrequent","Widespread","Infrequent","No Allegations","No"
651,818,"EGY",2003,"Systematic","Routinely","Routinely","Allegation, No LoT","No Allegations","No"
651,818,"EGY",2004,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
651,818,"EGY",2005,"Systematic","Widespread","Allegation, No LoT","No Allegations","No Allegations","No"
652,760,"SYR",1995,"Widespread","Widespread","Systematic","No Allegations","No Allegations","No"
652,760,"SYR",1996,"No Allegations","Routinely","No Allegations","No Allegations","No Allegations","No"
652,760,"SYR",1997,"Routinely","No Allegations","Several","No Allegations","No Allegations","No"
652,760,"SYR",1998,"Several","Widespread","Several","Widespread","No Allegations","No"
652,760,"SYR",1999,"Routinely","Routinely","Widespread","No Allegations","No Allegations","No"
652,760,"SYR",2000,"No Allegations","No Allegations","Systematic","No Allegations","No Allegations","No"
652,760,"SYR",2001,"No Allegations","Systematic","Systematic","Systematic","No Allegations","No"
652,760,"SYR",2002,"Routinely","Routinely","Routinely","No Allegations","No Allegations","No"
652,760,"SYR",2003,"Widespread","Routinely","Several","No Allegations","No Allegations","No"
652,760,"SYR",2004,"Widespread","Routinely","Routinely","No Allegations","No Allegations","No"
652,760,"SYR",2005,"Routinely","Systematic","Systematic","Widespread","No Allegations","No"
660,422,"LBN",1995,-999,-999,-999,-999,-999,"No"
660,422,"LBN",1996,-999,-999,-999,-999,-999,"No"
660,422,"LBN",1997,-999,-999,-999,-999,-999,"No"
660,422,"LBN",1998,-999,-999,-999,-999,-999,"No"
660,422,"LBN",1999,-999,-999,-999,-999,-999,"No"
660,422,"LBN",2000,-999,-999,-999,-999,-999,"No"
660,422,"LBN",2001,"Allegation, No LoT","Widespread","Systematic","Systematic","No Allegations","No"
660,422,"LBN",2002,"No Allegations","No Allegations","Several","Several","No Allegations","No"
660,422,"LBN",2003,"No Allegations","No Allegations","Several","Allegation, No LoT","No Allegations","No"
660,422,"LBN",2004,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
660,422,"LBN",2005,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
663,400,"JOR",1995,"Several","No Allegations","No Allegations","Systematic","No Allegations","No"
663,400,"JOR",1996,"Systematic","No Allegations","No Allegations","Systematic","No Allegations","No"
663,400,"JOR",1997,"No Allegations","Systematic","No Allegations","No Allegations","No Allegations","No"
663,400,"JOR",1998,"Several","Systematic","Systematic","Systematic","No Allegations","No"
663,400,"JOR",1999,"Several","Several","No Allegations","No Allegations","No Allegations","No"
663,400,"JOR",2000,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
663,400,"JOR",2001,"Systematic","Systematic","Systematic","No Allegations","No Allegations","No"
663,400,"JOR",2002,"Systematic","Systematic","No Allegations","No Allegations","No Allegations","No"
663,400,"JOR",2003,"Systematic","Systematic","Systematic","No Allegations","No Allegations","No"
663,400,"JOR",2004,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
663,400,"JOR",2005,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
666,376,"ISR",1995,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
666,376,"ISR",1996,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
666,376,"ISR",1997,"Systematic","Systematic","Systematic","Systematic","No Allegations","Yes"
666,376,"ISR",1998,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
666,376,"ISR",1999,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
666,376,"ISR",2000,"Widespread","Systematic","Systematic","Systematic","No Allegations","No"
666,376,"ISR",2001,"Systematic","Systematic","Routinely","Systematic","No Allegations","No"
666,376,"ISR",2002,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
666,376,"ISR",2003,"Several","No Allegations","No Allegations","Widespread","No Allegations","No"
666,376,"ISR",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
666,376,"ISR",2005,"No Allegations","No Allegations","Routinely","No Allegations","No Allegations","No"
670,682,"SAU",1995,"Systematic","Several","No Allegations","No Allegations","No Allegations","No"
670,682,"SAU",1996,"Routinely","Several","Routinely","Routinely","No Allegations","No"
670,682,"SAU",1997,"Widespread","Widespread","No Allegations","Widespread","No Allegations","No"
670,682,"SAU",1998,"Systematic","Systematic","No Allegations","No Allegations","No Allegations","No"
670,682,"SAU",1999,"Systematic","Several","No Allegations","Systematic","No Allegations","No"
670,682,"SAU",2000,"Systematic","Widespread","Infrequent","Routinely","No Allegations","No"
670,682,"SAU",2001,"Systematic","Systematic","Routinely","Several","No Allegations","No"
670,682,"SAU",2002,"Systematic","Systematic","No Allegations","Several","No Allegations","No"
670,682,"SAU",2003,"Routinely","Allegation, No LoT","Several","Systematic","No Allegations","No"
670,682,"SAU",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
670,682,"SAU",2005,"Widespread","Infrequent","Infrequent","No Allegations","No Allegations","No"
679,886,"YEM",1995,"Widespread","Widespread","Widespread","Systematic","No Allegations","No"
679,886,"YEM",1996,"Systematic","Routinely","Routinely","Systematic","No Allegations","No"
679,886,"YEM",1997,"Systematic","Widespread","Systematic","Systematic","No Allegations","Yes"
679,886,"YEM",1998,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
679,886,"YEM",1999,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
679,886,"YEM",2000,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
679,886,"YEM",2001,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
679,886,"YEM",2002,"Widespread","No Allegations","No Allegations","Several","No Allegations","No"
679,886,"YEM",2003,"Several","Several","No Allegations","Systematic","No Allegations","No"
679,886,"YEM",2004,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
679,886,"YEM",2005,"No Allegations","Infrequent","Infrequent","No Allegations","No Allegations","No"
690,414,"KWT",1995,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",1996,"Systematic","Systematic","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",1997,"Systematic","Several","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",1998,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",2001,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",2002,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",2003,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
690,414,"KWT",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
694,634,"QAT",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",2001,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
696,784,"ARE",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",1998,"Infrequent","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
698,512,"OMN",2005,"No Allegations","No Allegations","Several","No Allegations","No Allegations","No"
700,4,"AFG",1995,-777,-777,-777,-777,-777,"No"
700,4,"AFG",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
700,4,"AFG",1997,"No Allegations","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
700,4,"AFG",1998,"No Allegations","No Allegations","Routinely","Routinely","No Allegations","No"
700,4,"AFG",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
700,4,"AFG",2000,"No Allegations","No Allegations","No Allegations","Systematic","No Allegations","No"
700,4,"AFG",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
700,4,"AFG",2002,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
700,4,"AFG",2003,-777,-777,-777,-777,-777,"No"
700,4,"AFG",2004,-777,-777,-777,-777,-777,"No"
700,4,"AFG",2005,"No Allegations","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
701,795,"TKM",1995,"Several","Allegation, No LoT","Several","No Allegations","No Allegations","No"
701,795,"TKM",1996,"Several","Widespread","Widespread","No Allegations","No Allegations","No"
701,795,"TKM",1997,"Several","Routinely","Routinely","No Allegations","No Allegations","No"
701,795,"TKM",1998,"Several","Allegation, No LoT","Several","No Allegations","No Allegations","No"
701,795,"TKM",1999,"Several","Allegation, No LoT","Several","Several","No Allegations","Yes"
701,795,"TKM",2000,"Several","Systematic","Several","Allegation, No LoT","No Allegations","No"
701,795,"TKM",2001,"Several","Systematic","Several","Allegation, No LoT","No Allegations","No"
701,795,"TKM",2002,"Routinely","Widespread","Several","Several","No Allegations","No"
701,795,"TKM",2003,"Routinely","Widespread","Routinely","Routinely","No Allegations","Yes"
701,795,"TKM",2004,"Allegation, No LoT","Widespread","Several","Routinely","No Allegations","Yes"
701,795,"TKM",2005,"Allegation, No LoT","Widespread","Widespread","Widespread","No Allegations","No"
702,762,"TJK",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",2000,"No Allegations","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
702,762,"TJK",2001,"Systematic","Systematic","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",2004,"Systematic","Several","No Allegations","No Allegations","No Allegations","No"
702,762,"TJK",2005,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",1996,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",1997,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",1998,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",1999,"Several","Several","No Allegations","Infrequent","No Allegations","No"
703,417,"KGZ",2000,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",2001,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",2002,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",2003,"Infrequent","Several","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",2004,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
703,417,"KGZ",2005,"Infrequent","Several","No Allegations","No Allegations","No Allegations","Yes"
704,860,"UZB",1995,"Allegation, No LoT","Allegation, No LoT","Several","No Allegations","No Allegations","No"
704,860,"UZB",1996,"Continued","Allegation, No LoT","Several","No Allegations","No Allegations","No"
704,860,"UZB",1997,"Allegation, No LoT","Several","Several","Several","No Allegations","No"
704,860,"UZB",1998,"Allegation, No LoT","Several","Several","Several","No Allegations","No"
704,860,"UZB",1999,"Allegation, No LoT","Several","Several","Several","No Allegations","Yes"
704,860,"UZB",2000,"Systematic","Routinely","Several","No Allegations","No Allegations","No"
704,860,"UZB",2001,"Widespread","Systematic","Systematic","Systematic","No Allegations","No"
704,860,"UZB",2002,"Systematic","Systematic","Several","Several","No Allegations","No"
704,860,"UZB",2003,"Systematic","Systematic","Systematic","Several","No Allegations","No"
704,860,"UZB",2004,"Systematic","Routinely","Systematic","Several","No Allegations","No"
704,860,"UZB",2005,"Systematic","Systematic","Several","No Allegations","No Allegations","No"
705,398,"KAZ",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",1996,"No Allegations","Widespread","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",1997,"No Allegations","Widespread","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",1998,"No Allegations","Widespread","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",2000,"Widespread","Widespread","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",2001,"Widespread","Widespread","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",2002,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",2004,"No Allegations","Several","No Allegations","No Allegations","No Allegations","No"
705,398,"KAZ",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
710,156,"CHN",1995,"Widespread","Widespread","Widespread","Widespread","No Allegations","Yes"
710,156,"CHN",1996,"Systematic","Systematic","Systematic","Systematic","No Allegations","Yes"
710,156,"CHN",1997,"Systematic","Widespread","Widespread","Widespread","No Allegations","No"
710,156,"CHN",1998,"Widespread","Widespread","No Allegations","Widespread","No Allegations","No"
710,156,"CHN",1999,"Widespread","Widespread","Systematic","Widespread","No Allegations","No"
710,156,"CHN",2000,"Systematic","Widespread","Widespread","Widespread","Routinely","No"
710,156,"CHN",2001,"Widespread","Widespread","Routinely","Widespread","No Allegations","No"
710,156,"CHN",2002,"Systematic","Widespread","Widespread","Widespread","No Allegations","No"
710,156,"CHN",2003,"Systematic","Widespread","Widespread","Systematic","No Allegations","No"
710,156,"CHN",2004,"Systematic","No Allegations","No Allegations","Several","No Allegations","No"
710,156,"CHN",2005,"Widespread","Infrequent","Systematic","Widespread","No Allegations","No"
712,496,"MNG",1995,"No Allegations","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",1996,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",1997,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",1998,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",2000,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",2001,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",2002,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",2003,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
712,496,"MNG",2005,"Systematic","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
731,408,"PRK",1995,"Several","No Allegations","No Allegations","No Allegations","No Allegations","No"
731,408,"PRK",1996,"Several","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
731,408,"PRK",1997,"Several","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
731,408,"PRK",1998,"Several","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
731,408,"PRK",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
731,408,"PRK",2000,"Routinely","Routinely","No Allegations","No Allegations","No Allegations","Yes"
731,408,"PRK",2001,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","Yes"
731,408,"PRK",2002,"Widespread","Routinely","No Allegations","No Allegations","No Allegations","Yes"
731,408,"PRK",2003,"Routinely","Widespread","No Allegations","Widespread","No Allegations","Yes"
731,408,"PRK",2004,"Systematic","No Allegations","No Allegations","Routinely","No Allegations","Yes"
731,408,"PRK",2005,"Widespread","Routinely","No Allegations","Routinely","No Allegations","Yes"
732,410,"KOR",1995,"Routinely","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
732,410,"KOR",1996,"Routinely","No Allegations","Widespread","No Allegations","No Allegations","No"
732,410,"KOR",1997,"Several","Allegation, No LoT","Routinely","No Allegations","No Allegations","No"
732,410,"KOR",1998,"Allegation, No LoT","Continued","Routinely","Allegation, No LoT","No Allegations","No"
732,410,"KOR",1999,"No Allegations","Several","Allegation, No LoT","No Allegations","No Allegations","No"
732,410,"KOR",2000,"No Allegations","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
732,410,"KOR",2001,"No Allegations","Allegation, No LoT","No Allegations","Allegation, No LoT","No Allegations","No"
732,410,"KOR",2002,"Allegation, No LoT","Widespread","No Allegations","Allegation, No LoT","No Allegations","No"
732,410,"KOR",2003,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
732,410,"KOR",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
732,410,"KOR",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
740,392,"JPN",1995,"No Allegations","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
740,392,"JPN",1996,"No Allegations","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
740,392,"JPN",1997,"Several","Systematic","No Allegations","Several","No Allegations","No"
740,392,"JPN",1998,"Several","Systematic","No Allegations","No Allegations","No Allegations","Yes"
740,392,"JPN",1999,"Widespread","Systematic","No Allegations","Allegation, No LoT","No Allegations","No"
740,392,"JPN",2000,"Allegation, No LoT","Allegation, No LoT","No Allegations","Allegation, No LoT","No Allegations","No"
740,392,"JPN",2001,"Allegation, No LoT","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
740,392,"JPN",2002,"Allegation, No LoT","Continued","No Allegations","No Allegations","No Allegations","No"
740,392,"JPN",2003,"No Allegations","Continued","No Allegations","No Allegations","No Allegations","No"
740,392,"JPN",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
740,392,"JPN",2005,"Allegation, No LoT","No Allegations","No Allegations","No Allegations","No Allegations","No"
750,356,"IND",1995,"Systematic","Systematic","Systematic","Systematic","No Allegations","Yes"
750,356,"IND",1996,"Systematic","Systematic","Systematic","Systematic","No Allegations","Yes"
750,356,"IND",1997,"Systematic","Systematic","Systematic","Systematic","No Allegations","No"
750,356,"IND",1998,"Systematic","Routinely","No Allegations","Systematic","No Allegations","No"
750,356,"IND",1999,"Widespread","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
750,356,"IND",2000,"Systematic","Several","No Allegations","Allegation, No LoT","No Allegations","Yes"
750,356,"IND",2001,"Systematic","No Allegations","No Allegations","Systematic","No Allegations","No"
750,356,"IND",2002,"Systematic","Several","No Allegations","No Allegations","No Allegations","Yes"
750,356,"IND",2003,"Systematic","Widespread","Widespread","Routinely","No Allegations","No"
750,356,"IND",2004,"Systematic","No Allegations","Several","Several","No Allegations","No"
750,356,"IND",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
770,586,"PAK",1995,"Systematic","Routinely","No Allegations","Widespread","No Allegations","No"
770,586,"PAK",1996,"Systematic","Routinely","Routinely","Allegation, No LoT","No Allegations","No"
770,586,"PAK",1997,"Widespread","Routinely","No Allegations","No Allegations","No Allegations","No"
770,586,"PAK",1998,"Widespread","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
770,586,"PAK",1999,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
770,586,"PAK",2000,"Widespread","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
770,586,"PAK",2001,"Routinely","No Allegations","No Allegations","Allegation, No LoT","No Allegations","No"
770,586,"PAK",2002,"Systematic","Systematic","No Allegations","Allegation, No LoT","No Allegations","No"
770,586,"PAK",2003,"Routinely","No Allegations","No Allegations","Several","No Allegations","No"
770,586,"PAK",2004,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
770,586,"PAK",2005,"Allegation, No LoT","Routinely","No Allegations","No Allegations","No Allegations","No"
771,50,"BGD",1995,"Widespread","Widespread","No Allegations","No Allegations","No Allegations","No"
771,50,"BGD",1996,"No Allegations","Several","Routinely","Several","No Allegations","No"
771,50,"BGD",1997,"Widespread","No Allegations","Allegation, No LoT","Widespread","No Allegations","No"
771,50,"BGD",1998,"Widespread","No Allegations","No Allegations","Widespread","No Allegations","No"
771,50,"BGD",1999,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
771,50,"BGD",2000,"Widespread","Widespread","Widespread","Widespread","No Allegations","No"
771,50,"BGD",2001,"Widespread","Allegation, No LoT","No Allegations","No Allegations","No Allegations","No"
771,50,"BGD",2002,"Routinely","No Allegations","Allegation, No LoT","No Allegations","No Allegations","No"
771,50,"BGD",2003,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
771,50,"BGD",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
771,50,"BGD",2005,"Widespread","No Allegations","Allegation, No LoT","No Allegations","No Allegations","No"
775,104,"MMR",1995,"Systematic","Widespread","No Allegations","Widespread","No Allegations","No"
775,104,"MMR",1996,"Routinely","Routinely","No Allegations","Widespread","No Allegations","No"
775,104,"MMR",1997,"Widespread","Routinely","No Allegations","Widespread","No Allegations","No"
775,104,"MMR",1998,"Systematic","Routinely","Routinely","Widespread","No Allegations","No"
775,104,"MMR",1999,"Routinely","Routinely","No Allegations","Routinely","No Allegations","No"
775,104,"MMR",2000,"Widespread","Widespread","No Allegations","Widespread","No Allegations","No"
775,104,"MMR",2001,"Widespread","Routinely","No Allegations","Widespread","No Allegations","No"
775,104,"MMR",2002,"Routinely","No Allegations","No Allegations","Widespread","No Allegations","No"
775,104,"MMR",2003,"Routinely","Several","Several","Routinely","No Allegations","No"
775,104,"MMR",2004,"Widespread","No Allegations","No Allegations","Widespread","No Allegations","No"
775,104,"MMR",2005,"Systematic","No Allegations","No Allegations","Widespread","No Allegations","No"
780,144,"LKA",1995,"Widespread","No Allegations","No Allegations","Widespread","No Allegations","No"
780,144,"LKA",1996,"Widespread","No Allegations","No Allegations","Widespread","No Allegations","No"
780,144,"LKA",1997,"Widespread","No Allegations","No Allegations","Widespread","No Allegations","No"
780,144,"LKA",1998,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
780,144,"LKA",1999,"Widespread","Routinely","Routinely","Routinely","No Allegations","No"
780,144,"LKA",2000,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
780,144,"LKA",2001,"Widespread","Several","Several","No Allegations","No Allegations","No"
780,144,"LKA",2002,"Systematic","No Allegations","No Allegations","Routinely","No Allegations","No"
780,144,"LKA",2003,"Routinely","No Allegations","No Allegations","No Allegations","No Allegations","No"
780,144,"LKA",2004,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
780,144,"LKA",2005,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
790,524,"NPL",1995,"Systematic","No Allegations","No Allegations","Widespread","No Allegations","No"
790,524,"NPL",1996,"Widespread","Routinely","No Allegations","No Allegations","No Allegations","No"
790,524,"NPL",1997,"Widespread","No Allegations","No Allegations","Several","No Allegations","No"
790,524,"NPL",1998,"Systematic","No Allegations","Widespread","Systematic","No Allegations","No"
790,524,"NPL",1999,"Systematic","No Allegations","No Allegations","Routinely","No Allegations","No"
790,524,"NPL",2000,"Widespread","No Allegations","Infrequent","Allegation, No LoT","No Allegations","No"
790,524,"NPL",2001,"Widespread","No Allegations","No Allegations","No Allegations","No Allegations","No"
790,524,"NPL",2002,"Systematic","Routinely","No Allegations","Infrequent","No Allegations","No"
790,524,"NPL",2003,"Widespread","Several","Several","No Allegations","No Allegations","No"
790,524,"NPL",2004,"Systematic","No Allegations","No Allegations","No Allegations","No Allegations","No"
790,524,"NPL",2005,"Systematic","No Allegations","Systematic","No Allegations","No Allegations","No"
800,764,"THA",1995,"No Allegations","No Allegations","No Allegations","No Allegations","No Allegations","No"
