gwcode,year,SP.DYN.IMRT.IN
740,2007,2.6
750,2007,51.6
760,2007,40.4
770,2007,77.6
771,2007,45.8
775,2007,54.5
780,2007,11.1
781,2007,15.3
790,2007,43.1
800,2007,14.4
811,2007,46.7
812,2007,65
816,2007,19.4
820,2007,6.8
830,2007,2.3
835,2007,9.2
840,2007,26.4
850,2007,31
860,2007,59.8
900,2007,4.5
910,2007,53.2
920,2007,5.3
940,2007,24
950,2007,20.2
54,2007,15.7
55,2007,12.9
56,2007,14.3
57,2007,19.7
58,2007,8.9
60,2007,11.6
221,2007,3.5
223,2007,NA
331,2007,3.4
232,2007,3.2
403,2007,38.6
591,2007,12.2
935,2007,24
970,2007,32
971,2007,NA
972,2007,NA
973,2007,NA
983,2007,32
986,2007,18.2
987,2007,35.2
990,2007,16.4
2,2008,6.5
20,2008,5
31,2008,12.4
40,2008,4.9
41,2008,61.3
42,2008,29
51,2008,16.2
52,2008,21
53,2008,13.5
70,2008,15.8
80,2008,16.9
90,2008,31.1
91,2008,21.6
92,2008,18.1
93,2008,22.7
94,2008,9
95,2008,17.8
100,2008,16.9
101,2008,14.8
110,2008,31.8
115,2008,22.8
130,2008,22.5
135,2008,17.5
140,2008,19.6
145,2008,40
150,2008,21.8
155,2008,7.8
160,2008,13.7
165,2008,10.2
200,2008,4.8
205,2008,3.7
210,2008,4
211,2008,3.8
212,2008,2.5
220,2008,3.6
225,2008,4
230,2008,3.4
235,2008,3.2
260,2008,3.6
290,2008,5.8
305,2008,3.8
310,2008,5.5
316,2008,3
317,2008,6.1
325,2008,3.5
338,2008,6
339,2008,16
341,2008,7.5
343,2008,10.2
344,2008,5.1
340,2008,7
346,2008,6.7
347,2008,NA
349,2008,2.9
350,2008,3.3
352,2008,3.3
355,2008,9.5
359,2008,15.1
360,2008,11.1
365,2008,9.7
366,2008,4.3
367,2008,7.4
368,2008,5.9
369,2008,11.1
370,2008,5
371,2008,17.9
372,2008,17.2
373,2008,37.5
375,2008,2.7
380,2008,2.6
385,2008,2.8
390,2008,3.6
395,2008,2.1
402,2008,23.1
404,2008,79
411,2008,83.6
420,2008,51.1
432,2008,84.5
433,2008,47
434,2008,73.2
435,2008,64.7
436,2008,68.5
437,2008,81.5
438,2008,74.4
439,2008,72.1
450,2008,72.4
451,2008,116.2
452,2008,53.4
461,2008,62
471,2008,75.1
475,2008,87
481,2008,44.3
482,2008,104.7
483,2008,88.5
484,2008,48.4
490,2008,88.9
500,2008,58.9
501,2008,44.9
510,2008,51.6
516,2008,67
517,2008,52.5
520,2008,102.2
522,2008,65.9
530,2008,59.5
531,2008,41.9
540,2008,85.6
541,2008,76.3
551,2008,58.4
552,2008,62
553,2008,61.9
560,2008,43.7
565,2008,41.6
570,2008,80.5
571,2008,42.8
572,2008,71.1
580,2008,47.4
581,2008,67.8
590,2008,14
600,2008,30.9
615,2008,25.3
616,2008,16.6
620,2008,16.1
625,2008,53.8
630,2008,18.3
640,2008,18.8
645,2008,31.4
651,2008,26.3
652,2008,14.5
660,2008,9.8
663,2008,19
666,2008,3.9
670,2008,14.4
678,2008,47.2
690,2008,9.7
692,2008,8
694,2008,8.1
696,2008,7.8
698,2008,10.3
700,2008,70.8
701,2008,54.8
702,2008,47.3
703,2008,29.6
704,2008,35.8
705,2008,22.9
710,2008,15.8
712,2008,26.1
713,2008,NA
731,2008,25.2
732,2008,3.9
740,2008,2.5
750,2008,49.6
760,2008,38.3
770,2008,76.3
771,2008,43.5
775,2008,57
780,2008,10.5
781,2008,13.8
790,2008,41.1
800,2008,13.8
811,2008,43.6
812,2008,62.7
816,2008,19.1
820,2008,6.8
830,2008,2.2
835,2008,9.1
840,2008,25.9
850,2008,29.8
860,2008,56.9
900,2008,4.3
910,2008,52.1
920,2008,5.3
940,2008,23.9
950,2008,20.4
54,2008,16.9
55,2008,12.8
56,2008,14.1
57,2008,19.5
58,2008,8.4
60,2008,11
221,2008,3.4
223,2008,NA
331,2008,3.3
232,2008,3.1
396,2008,NA
397,2008,NA
403,2008,36.8
591,2008,12.2
935,2008,24.1
970,2008,32.3
971,2008,NA
972,2008,NA
973,2008,NA
983,2008,32
986,2008,17.6
987,2008,34.2
990,2008,16.3
2,2009,6.4
20,2009,5
31,2009,11.9
40,2009,4.8
41,2009,60
42,2009,28.6
51,2009,15.9
52,2009,20.5
53,2009,13.3
70,2009,15.3
80,2009,16.5
90,2009,30.1
91,2009,20.7
92,2009,17.3
93,2009,21.7
94,2009,8.9
95,2009,17.3
100,2009,16.4
101,2009,14.7
110,2009,31.2
115,2009,22.1
130,2009,21.9
135,2009,16.6
140,2009,18.6
145,2009,38.1
150,2009,21.1
155,2009,7.6
160,2009,13.4
165,2009,9.6
200,2009,4.6
205,2009,3.6
210,2009,3.9
211,2009,3.7
212,2009,2.4
220,2009,3.6
225,2009,4
230,2009,3.3
235,2009,3.2
260,2009,3.6
290,2009,5.4
305,2009,3.7
310,2009,5.3
316,2009,2.8
317,2009,6
325,2009,3.5
338,2009,5.9
339,2009,15.4
341,2009,6.7
343,2009,9.6
344,2009,4.9
340,2009,6.8
346,2009,6.2
347,2009,NA
349,2009,2.8
350,2009,3.3
352,2009,3.1
355,2009,9.3
359,2009,14.9
360,2009,10.2
365,2009,9.1
366,2009,4
367,2009,7
368,2009,5.4
369,2009,10.6
370,2009,4.6
371,2009,17
372,2009,15.9
373,2009,35.7
375,2009,2.6
380,2009,2.6
385,2009,2.7
390,2009,3.5
395,2009,2.1
402,2009,22.8
404,2009,75.7
411,2009,81.1
420,2009,49.8
432,2009,81.8
433,2009,44.8
434,2009,71.9
435,2009,63.5
436,2009,65.4
437,2009,79.5
438,2009,72
439,2009,69.1
450,2009,68.5
451,2009,111.5
452,2009,51.9
461,2009,60.5
471,2009,72
475,2009,83.9
481,2009,43
482,2009,103
483,2009,86.7
484,2009,46
490,2009,86.7
500,2009,55.7
501,2009,43.6
510,2009,49.9
516,2009,63.8
517,2009,48.1
520,2009,99.6
522,2009,64.2
530,2009,56.5
531,2009,40.4
540,2009,80.3
541,2009,72.4
551,2009,55.9
552,2009,60.6
553,2009,59.9
560,2009,40.3
565,2009,42.1
570,2009,77.1
571,2009,41.5
572,2009,67.9
580,2009,45.2
581,2009,66.1
590,2009,13.6
600,2009,29.8
615,2009,24.3
616,2009,15.7
620,2009,15.1
625,2009,52.5
630,2009,17.3
640,2009,17.5
645,2009,30.8
651,2009,25.3
652,2009,14.1
660,2009,9.3
663,2009,18.5
666,2009,3.8
670,2009,14
678,2009,45.2
690,2009,9.5
692,2009,7.7
694,2009,7.9
696,2009,7.5
698,2009,10.1
700,2009,68.2
701,2009,53.3
702,2009,45.9
703,2009,27.8
704,2009,33.7
705,2009,21
710,2009,14.6
712,2009,24
713,2009,NA
731,2009,24.4
732,2009,3.7
740,2009,2.4
750,2009,47.6
760,2009,36.2
770,2009,75
771,2009,41.3
775,2009,51
780,2009,10.1
781,2009,12.5
790,2009,39.2
800,2009,13.3
811,2009,40.6
812,2009,60.6
816,2009,18.9
820,2009,6.7
830,2009,2.2
835,2009,9
840,2009,25.4
850,2009,28.6
860,2009,54.4
900,2009,4.2
910,2009,50.9
920,2009,5.2
940,2009,23.8
950,2009,20.5
54,2009,18.3
55,2009,12.9
56,2009,13.8
57,2009,19.2
58,2009,7.9
60,2009,10.4
221,2009,3.3
223,2009,NA
331,2009,3.2
232,2009,3
396,2009,NA
397,2009,NA
403,2009,35.1
591,2009,12.3
935,2009,24.2
970,2009,32.3
971,2009,NA
972,2009,NA
973,2009,NA
983,2009,31.9
986,2009,17.1
987,2009,33.4
990,2009,17.3
2,2010,6.2
20,2010,4.9
31,2010,11.3
40,2010,4.7
41,2010,85.2
42,2010,28.3
51,2010,15.6
52,2010,19.9
53,2010,13.1
70,2010,14.8
80,2010,16.1
90,2010,29.1
91,2010,19.9
92,2010,16.5
93,2010,20.8
94,2010,8.8
95,2010,16.8
100,2010,15.9
101,2010,14.7
110,2010,30.7
115,2010,21.4
130,2010,21.2
135,2010,15.7
140,2010,17.7
145,2010,36.5
150,2010,20.4
155,2010,7.5
160,2010,12.9
165,2010,9.1
200,2010,4.4
205,2010,3.5
210,2010,3.8
211,2010,3.7
212,2010,2.3
220,2010,3.5
225,2010,3.9
230,2010,3.1
235,2010,3.1
260,2010,3.5
290,2010,5.2
305,2010,3.5
310,2010,5.1
316,2010,2.7
317,2010,5.8
325,2010,3.4
338,2010,5.9
339,2010,14.8
341,2010,6.2
343,2010,9.2
344,2010,4.7
340,2010,6.6
346,2010,6
347,2010,NA
349,2010,2.6
350,2010,3.2
352,2010,3
355,2010,9.1
359,2010,14.7
360,2010,9.7
365,2010,8.6
366,2010,3.6
367,2010,6.6
368,2010,4.9
369,2010,10.1
370,2010,4.2
371,2010,16.2
372,2010,14.7
373,2010,34.1
375,2010,2.5
380,2010,2.5
385,2010,2.6
390,2010,3.4
395,2010,2
402,2010,22.3
404,2010,72.4
411,2010,78.7
420,2010,48.6
432,2010,79.5
433,2010,42.9
434,2010,70.8
435,2010,62.1
436,2010,62.4
437,2010,78.4
438,2010,69.8
439,2010,66.2
450,2010,65.2
451,2010,106.7
452,2010,50.2
461,2010,59
471,2010,68.3
475,2010,81.1
481,2010,41.7
482,2010,101.3
483,2010,85
484,2010,44.1
490,2010,84.5
500,2010,52.7
501,2010,42.5
510,2010,47.6
516,2010,60.9
517,2010,43.9
520,2010,97.2
522,2010,62.5
530,2010,53.7
531,2010,39.1
540,2010,75.4
541,2010,70.1
551,2010,53.6
552,2010,58
553,2010,57.4
560,2010,37.3
565,2010,40.5
570,2010,75.3
571,2010,40.1
572,2010,65.1
580,2010,43.1
581,2010,64.5
590,2010,13.3
600,2010,28.8
615,2010,23.5
616,2010,14.9
620,2010,14.2
625,2010,51.3
630,2010,16.5
640,2010,16.4
645,2010,30.2
651,2010,24.3
652,2010,14
660,2010,8.8
663,2010,18
666,2010,3.7
670,2010,13.5
678,2010,43.8
690,2010,9.2
692,2010,7.3
694,2010,7.7
696,2010,7.3
698,2010,10
700,2010,65.7
701,2010,51.8
702,2010,44.5
703,2010,26.1
704,2010,31.7
705,2010,19.1
710,2010,13.5
712,2010,22
713,2010,NA
731,2010,23.1
732,2010,3.5
740,2010,2.4
750,2010,45.5
760,2010,34.4
770,2010,73.6
771,2010,39.1
775,2010,49.3
780,2010,9.7
781,2010,11.3
790,2010,37.4
800,2010,12.8
811,2010,37.8
812,2010,58.5
816,2010,18.6
820,2010,6.8
830,2010,2.2
835,2010,8.8
840,2010,24.9
850,2010,27.5
860,2010,52.3
900,2010,4
910,2010,49.8
920,2010,5.1
940,2010,23.6
950,2010,20.4
54,2010,20
55,2010,12.9
56,2010,13.5
57,2010,18.7
58,2010,7.4
60,2010,9.8
221,2010,3.2
223,2010,NA
331,2010,3.1
232,2010,2.9
396,2010,NA
397,2010,NA
403,2010,33.4
591,2010,12.4
935,2010,24.4
970,2010,32
971,2010,NA
972,2010,NA
973,2010,NA
983,2010,31.8
986,2010,16.5
987,2010,32.4
990,2010,16.2
2,2011,6.1
20,2011,4.8
31,2011,10.8
40,2011,4.6
41,2011,57.5
42,2011,28
51,2011,15.2
52,2011,19.4
53,2011,12.8
70,2011,14.4
80,2011,15.6
90,2011,28.1
91,2011,19.1
92,2011,15.7
93,2011,20
94,2011,8.8
95,2011,16.3
100,2011,15.4
101,2011,14.7
110,2011,30.2
115,2011,20.8
130,2011,20.6
135,2011,14.9
140,2011,16.9
145,2011,35.1
150,2011,19.8
155,2011,7.4
160,2011,12.4
165,2011,8.8
200,2011,4.2
205,2011,3.4
210,2011,3.6
211,2011,3.6
212,2011,2.3
220,2011,3.5
225,2011,3.9
230,2011,3
235,2011,3.1
260,2011,3.4
290,2011,4.9
305,2011,3.5
310,2011,4.9
316,2011,2.6
317,2011,5.6
325,2011,3.3
338,2011,6
339,2011,14.3
341,2011,5.6
343,2011,9
344,2011,4.5
340,2011,6.4
346,2011,5.7
347,2011,NA
349,2011,2.4
350,2011,3.2
352,2011,2.8
355,2011,8.7
359,2011,14.6
360,2011,9.3
365,2011,8.1
366,2011,3.4
367,2011,6.2
368,2011,4.4
369,2011,9.6
370,2011,3.9
371,2011,15.3
372,2011,13.7
373,2011,32.6
375,2011,2.4
380,2011,2.5
385,2011,2.5
390,2011,3.4
395,2011,1.9
402,2011,21.7
404,2011,69.3
411,2011,76.4
420,2011,47.4
432,2011,77.2
433,2011,41
434,2011,69.7
435,2011,60.8
436,2011,59.8
437,2011,76.5
438,2011,67.6
439,2011,63.4
450,2011,62.2
451,2011,101.9
452,2011,48.5
461,2011,57.5
471,2011,65.4
475,2011,78.3
481,2011,40.4
482,2011,99.4
483,2011,83.3
484,2011,42.6
490,2011,82.3
500,2011,49.5
501,2011,41.3
510,2011,46.2
516,2011,58.3
517,2011,39.7
520,2011,94.6
522,2011,60.9
530,2011,51.1
531,2011,37.9
540,2011,70.7
541,2011,66.1
551,2011,52.4
552,2011,55
553,2011,53.2
560,2011,37.1
565,2011,39.2
570,2011,73.2
571,2011,40.3
572,2011,59.4
580,2011,41.2
581,2011,62.7
590,2011,13.2
600,2011,27.8
615,2011,22.9
616,2011,14.2
620,2011,13.9
625,2011,50.2
626,2011,69.2
630,2011,15.8
640,2011,15.3
645,2011,29.5
651,2011,23.4
652,2011,14
660,2011,8.4
663,2011,17.5
666,2011,3.5
670,2011,13.1
678,2011,43.3
690,2011,8.9
692,2011,7.1
694,2011,7.6
696,2011,7.1
698,2011,9.9
700,2011,63.3
701,2011,50.3
702,2011,43.3
703,2011,24.6
704,2011,29.8
705,2011,17.3
710,2011,12.5
712,2011,20.3
713,2011,NA
731,2011,21.5
732,2011,3.4
740,2011,2.4
750,2011,43.5
760,2011,32.7
770,2011,72.2
771,2011,37
775,2011,47.6
780,2011,9.3
781,2011,10.3
790,2011,35.7
800,2011,12.4
811,2011,35.1
812,2011,56.7
816,2011,18.4
820,2011,6.8
830,2011,2.2
835,2011,8.8
840,2011,24.4
850,2011,26.5
860,2011,50.3
900,2011,3.9
910,2011,48.5
920,2011,5
940,2011,23.4
950,2011,20.3
54,2011,21.9
55,2011,13
56,2011,13.2
57,2011,18.2
58,2011,6.9
60,2011,9.4
221,2011,3.2
223,2011,NA
331,2011,2.9
232,2011,2.9
396,2011,NA
397,2011,NA
403,2011,31.9
591,2011,12.5
935,2011,24.4
970,2011,31.6
971,2011,NA
972,2011,NA
973,2011,NA
983,2011,31.7
986,2011,16
987,2011,31.5
990,2011,16.1
2,2012,6
20,2012,4.7
31,2012,10.3
40,2012,4.4
41,2012,56.2
42,2012,27.6
51,2012,14.8
52,2012,18.8
53,2012,12.6
70,2012,14
80,2012,15.1
90,2012,27.2
91,2012,18.4
92,2012,15.1
93,2012,19.3
94,2012,8.7
95,2012,15.8
100,2012,14.9
101,2012,14.7
110,2012,29.6
115,2012,20.2
130,2012,20.1
135,2012,14.1
140,2012,16.1
145,2012,33.8
150,2012,19.2
155,2012,7.3
160,2012,11.9
165,2012,8.5
200,2012,4.1
205,2012,3.4
210,2012,3.5
211,2012,3.5
212,2012,2.2
220,2012,3.4
225,2012,3.8
230,2012,3
235,2012,3
260,2012,3.3
290,2012,4.6
305,2012,3.4
310,2012,4.9
316,2012,2.6
317,2012,5.5
325,2012,3.2
338,2012,6
339,2012,13.8
341,2012,5
343,2012,9.1
344,2012,4.4
340,2012,6.2
346,2012,5.5
347,2012,NA
349,2012,2.3
350,2012,3.2
352,2012,2.6
355,2012,8.3
359,2012,14.4
360,2012,8.9
365,2012,7.7
366,2012,3.1
367,2012,5.7
368,2012,4.1
369,2012,9.2
370,2012,3.6
371,2012,14.6
372,2012,12.7
373,2012,31.4
375,2012,2.3
380,2012,2.5
385,2012,2.4
390,2012,3.4
395,2012,1.8
402,2012,20.9
404,2012,66.5
411,2012,74.3
420,2012,46.3
432,2012,75.1
433,2012,39.3
434,2012,68.6
435,2012,59.5
436,2012,57.5
437,2012,74.6
438,2012,65.6
439,2012,60.7
450,2012,59.4
451,2012,97.3
452,2012,46.8
461,2012,56.2
471,2012,62.3
475,2012,75.7
481,2012,39
482,2012,97.5
483,2012,81.6
484,2012,41.4
490,2012,80.2
500,2012,46.5
501,2012,40.6
510,2012,44.8
516,2012,56
517,2012,36.7
520,2012,92.1
522,2012,59.3
530,2012,48.6
531,2012,36.8
540,2012,66.5
541,2012,62.7
551,2012,50.5
552,2012,50.8
553,2012,49.6
560,2012,37.2
565,2012,39.3
570,2012,75
571,2012,38.8
572,2012,59.1
580,2012,39.3
581,2012,61.3
590,2012,13.1
600,2012,26.8
615,2012,22.4
616,2012,13.6
620,2012,12.9
625,2012,49.1
626,2012,66.9
630,2012,15.1
640,2012,14.3
645,2012,28.9
651,2012,22.5
652,2012,14.3
660,2012,8
663,2012,17
666,2012,3.3
670,2012,12.7
678,2012,43.2
690,2012,8.5
692,2012,6.9
694,2012,7.5
696,2012,7
698,2012,9.8
700,2012,61
701,2012,48.8
702,2012,42
703,2012,23.2
704,2012,27.9
705,2012,15.5
710,2012,11.6
712,2012,19
713,2012,NA
731,2012,19.8
732,2012,3.3
740,2012,2.2
750,2012,41.6
760,2012,31.3
770,2012,70.7
771,2012,35
775,2012,45.9
780,2012,9.1
781,2012,9.5
790,2012,34.1
800,2012,12
811,2012,32.7
812,2012,55
816,2012,18.2
820,2012,6.8
830,2012,2.2
835,2012,8.7
840,2012,23.9
850,2012,25.5
860,2012,48.5
900,2012,3.6
910,2012,47.3
920,2012,5
940,2012,23.1
950,2012,20.1
54,2012,24.3
55,2012,13.3
56,2012,12.9
57,2012,17.5
58,2012,6.5
60,2012,8.9
221,2012,3.1
223,2012,NA
331,2012,2.8
232,2012,2.8
396,2012,NA
397,2012,NA
403,2012,30.6
591,2012,12.5
935,2012,24.5
970,2012,31.1
971,2012,NA
972,2012,NA
973,2012,NA
983,2012,31.4
986,2012,15.5
987,2012,30.7
990,2012,16
2,2013,5.9
20,2013,4.7
31,2013,9.8
40,2013,4.4
41,2013,54.8
42,2013,27.2
51,2013,14.4
52,2013,18.2
53,2013,12.3
70,2013,13.6
80,2013,14.6
90,2013,26.3
91,2013,17.8
92,2013,14.4
93,2013,18.6
94,2013,8.5
95,2013,15.4
100,2013,14.5
101,2013,14.6
110,2013,29
115,2013,19.5
130,2013,19.5
135,2013,13.5
140,2013,15.3
145,2013,32.6
150,2013,18.6
155,2013,7.3
160,2013,11.3
165,2013,8.3
200,2013,3.9
205,2013,3.3
210,2013,3.5
211,2013,3.4
212,2013,2.1
220,2013,3.4
225,2013,3.8
230,2013,2.9
235,2013,3
260,2013,3.3
290,2013,4.5
305,2013,3.2
310,2013,4.8
316,2013,2.5
317,2013,5.3
325,2013,3.1
338,2013,6
339,2013,13.3
341,2013,4.6
343,2013,9.5
344,2013,4.3
340,2013,6
346,2013,5.4
347,2013,NA
349,2013,2.2
350,2013,3.2
352,2013,2.4
355,2013,7.9
359,2013,14.3
360,2013,8.5
365,2013,7.4
366,2013,2.9
367,2013,5.2
368,2013,3.9
369,2013,8.8
370,2013,3.4
371,2013,13.8
372,2013,11.8
373,2013,30.2
375,2013,2.1
380,2013,2.4
385,2013,2.3
390,2013,3.4
395,2013,1.7
402,2013,20.3
404,2013,63.9
411,2013,72.2
420,2013,45.2
432,2013,73.2
433,2013,37.7
434,2013,67.4
435,2013,58.3
436,2013,55.6
437,2013,72.3
438,2013,63.7
439,2013,58.4
450,2013,57
451,2013,93.1
452,2013,45.2
461,2013,54.8
471,2013,59.3
475,2013,73.3
481,2013,37.6
482,2013,96
483,2013,80
484,2013,40.6
490,2013,78.1
500,2013,43.9
501,2013,39.6
510,2013,43.7
516,2013,53.9
517,2013,34.2
520,2013,89.6
522,2013,57.8
530,2013,46.4
531,2013,35.7
540,2013,62.7
541,2013,59.8
551,2013,49.4
552,2013,47.8
553,2013,46.2
560,2013,36.4
565,2013,36.9
570,2013,75.2
571,2013,36.7
572,2013,57.5
580,2013,37.8
581,2013,59.7
590,2013,13.1
600,2013,25.8
615,2013,22.2
616,2013,13.1
620,2013,12.4
625,2013,48
626,2013,64.8
630,2013,14.6
640,2013,13.4
645,2013,28.2
651,2013,21.6
652,2013,14.3
660,2013,7.7
663,2013,16.5
666,2013,3.3
670,2013,12.3
678,2013,43.2
690,2013,8.2
692,2013,6.8
694,2013,7.4
696,2013,6.9
698,2013,9.6
700,2013,58.8
701,2013,47.5
702,2013,40.8
703,2013,22
704,2013,26.2
705,2013,13.9
710,2013,10.7
712,2013,17.8
713,2013,NA
731,2013,18.3
732,2013,3.2
740,2013,2.1
750,2013,39.7
760,2013,30
770,2013,69.1
771,2013,33.2
775,2013,44.3
780,2013,8.8
781,2013,8.7
790,2013,32.5
800,2013,11.6
811,2013,30.6
812,2013,53.5
816,2013,18
820,2013,6.9
830,2013,2.1
835,2013,8.7
840,2013,23.3
850,2013,24.6
860,2013,46.9
900,2013,3.5
910,2013,46
920,2013,4.9
940,2013,22.9
950,2013,19.8
54,2013,26.6
55,2013,13.6
56,2013,12.7
57,2013,16.9
58,2013,6.1
60,2013,8.6
221,2013,3
223,2013,NA
331,2013,2.7
232,2013,2.7
396,2013,NA
397,2013,NA
403,2013,29.3
591,2013,12.6
935,2013,24.3
970,2013,30.5
971,2013,NA
972,2013,NA
973,2013,NA
983,2013,31
986,2013,15.1
987,2013,29.9
990,2013,15.8
2,2014,5.8
20,2014,4.6
31,2014,9.4
40,2014,4.3
41,2014,53.5
42,2014,26.7
51,2014,14
52,2014,17.7
53,2014,12
70,2014,13.3
80,2014,14
90,2014,25.4
91,2014,17.1
92,2014,13.8
93,2014,17.9
94,2014,8.2
95,2014,14.9
100,2014,14
101,2014,14.5
110,2014,28.3
115,2014,19
130,2014,18.9
135,2014,12.9
140,2014,14.7
145,2014,31.5
150,2014,18.1
155,2014,7.4
160,2014,10.8
165,2014,8.1
200,2014,3.8
205,2014,3.2
210,2014,3.4
211,2014,3.3
212,2014,2.1
220,2014,3.3
225,2014,3.7
230,2014,2.8
235,2014,2.9
260,2014,3.3
290,2014,4.3
305,2014,3
310,2014,4.7
316,2014,2.5
317,2014,5.2
325,2014,3
338,2014,6
339,2014,12.9
341,2014,4.2
343,2014,10.1
344,2014,4.2
340,2014,5.8
346,2014,5.3
347,2014,NA
349,2014,2
350,2014,3.2
352,2014,2.3
355,2014,7.4
359,2014,14.1
360,2014,8.1
365,2014,7.1
366,2014,2.6
367,2014,4.7
368,2014,3.9
369,2014,8.4
370,2014,3.2
371,2014,13.2
372,2014,11
373,2014,29.1
375,2014,2
380,2014,2.4
385,2014,2.3
390,2014,3.5
395,2014,1.7
402,2014,19.6
404,2014,61.6
411,2014,70.1
420,2014,44.2
432,2014,71.4
433,2014,36.2
434,2014,66.1
435,2014,57
436,2014,53.8
437,2014,70.1
438,2014,61.8
439,2014,56.3
450,2014,54.8
451,2014,89.4
452,2014,43.8
461,2014,53.4
471,2014,57
475,2014,71
481,2014,36.9
482,2014,93.5
483,2014,78.4
484,2014,39.9
490,2014,76
500,2014,41
501,2014,38.2
510,2014,42.6
516,2014,52
517,2014,32.2
520,2014,87.2
522,2014,56.4
530,2014,44.4
531,2014,34.7
540,2014,59.5
541,2014,57.2
551,2014,47.5
552,2014,44.4
553,2014,43.4
560,2014,35.6
565,2014,35.1
570,2014,74.5
571,2014,35.9
572,2014,54.6
580,2014,36.4
581,2014,58.1
590,2014,13.1
600,2014,25
615,2014,22
616,2014,12.5
620,2014,11.9
625,2014,46.9
626,2014,62.7
630,2014,14
640,2014,12.5
645,2014,27.4
651,2014,20.9
652,2014,14.3
660,2014,7.4
663,2014,16
666,2014,3.1
670,2014,11.9
678,2014,43.2
690,2014,7.8
692,2014,6.7
694,2014,7.4
696,2014,6.8
698,2014,9.5
700,2014,56.8
701,2014,46.1
702,2014,39.5
703,2014,20.9
704,2014,24.5
705,2014,12.5
710,2014,9.9
712,2014,16.9
713,2014,NA
731,2014,17
732,2014,3.1
740,2014,2
750,2014,37.9
760,2014,28.8
770,2014,67.3
771,2014,31.4
775,2014,42.8
780,2014,8.5
781,2014,8.2
790,2014,31
800,2014,11.2
811,2014,28.9
812,2014,51.9
816,2014,17.8
820,2014,6.9
830,2014,2.1
835,2014,8.6
840,2014,22.7
850,2014,23.7
860,2014,45.4
900,2014,3.4
910,2014,44.9
920,2014,4.7
940,2014,22.6
950,2014,19.5
54,2014,28.7
55,2014,13.9
56,2014,12.4
57,2014,16.3
58,2014,5.7
60,2014,8.2
221,2014,2.9
223,2014,NA
331,2014,2.6
232,2014,2.6
396,2014,NA
397,2014,NA
403,2014,28.1
591,2014,12.6
935,2014,24
970,2014,29.9
971,2014,NA
972,2014,NA
973,2014,NA
983,2014,30.4
986,2014,14.6
987,2014,29.1
990,2014,15.5
2,2015,5.7
20,2015,4.5
31,2015,9
40,2015,4.3
41,2015,52.2
42,2015,26.1
51,2015,13.6
52,2015,17
53,2015,11.7
70,2015,12.9
80,2015,13.4
90,2015,24.6
91,2015,16.6
92,2015,13.3
93,2015,17.3
94,2015,7.9
95,2015,14.5
100,2015,13.6
101,2015,14.3
110,2015,27.6
115,2015,18.4
130,2015,18.3
135,2015,12.4
140,2015,14
145,2015,30.5
150,2015,17.6
155,2015,7.3
160,2015,10.3
165,2015,8
200,2015,3.7
205,2015,3.1
210,2015,3.3
211,2015,3.2
212,2015,2.1
220,2015,3.2
225,2015,3.6
230,2015,2.8
235,2015,2.9
260,2015,3.3
290,2015,4.2
305,2015,3
310,2015,4.6
316,2015,2.5
317,2015,5
325,2015,2.9
338,2015,6
339,2015,12.5
341,2015,3.8
343,2015,10.5
344,2015,4.1
340,2015,5.4
346,2015,5.3
347,2015,NA
349,2015,1.9
350,2015,3.1
352,2015,2.2
355,2015,7
359,2015,13.9
360,2015,7.8
365,2015,6.8
366,2015,2.5
367,2015,4.3
368,2015,4.1
369,2015,8.1
370,2015,3
371,2015,12.5
372,2015,10.2
373,2015,28.2
375,2015,2
380,2015,2.4
385,2015,2.2
390,2015,3.6
395,2015,1.7
402,2015,18.9
404,2015,59.6
411,2015,68.2
420,2015,43.2
432,2015,69.6
433,2015,34.8
434,2015,64.6
435,2015,55.7
436,2015,52.3
437,2015,68
438,2015,60
439,2015,54.4
450,2015,52.9
451,2015,86.2
452,2015,42.4
461,2015,52.1
471,2015,54.5
475,2015,69
481,2015,35.8
482,2015,91.2
483,2015,76.8
484,2015,39.2
490,2015,74
500,2015,39.2
501,2015,36.5
510,2015,41.5
516,2015,50.1
517,2015,30.4
520,2015,85
522,2015,54.9
530,2015,42.6
531,2015,33.8
540,2015,56.9
541,2015,55.1
551,2015,44.8
552,2015,42
553,2015,40.9
560,2015,35.5
565,2015,34.5
570,2015,74.5
571,2015,33.9
572,2015,53.1
580,2015,35.2
581,2015,56.5
590,2015,12.7
600,2015,24.1
615,2015,21.9
616,2015,12.1
620,2015,11.5
625,2015,45.9
626,2015,61
630,2015,13.5
640,2015,11.7
645,2015,26.7
651,2015,20.1
652,2015,14.2
660,2015,7.2
663,2015,15.5
666,2015,3
670,2015,11.4
678,2015,43.2
690,2015,7.5
692,2015,6.6
694,2015,7.4
696,2015,6.7
698,2015,9.3
700,2015,54.9
701,2015,44.7
702,2015,38.3
703,2015,19.9
704,2015,22.9
705,2015,11.2
710,2015,9.2
712,2015,16.1
713,2015,NA
731,2015,16
732,2015,3
740,2015,2
750,2015,36.2
760,2015,27.8
770,2015,65.7
771,2015,29.7
775,2015,41.4
780,2015,8.3
781,2015,7.7
790,2015,29.6
800,2015,10.8
811,2015,27.5
812,2015,50.4
816,2015,17.6
820,2015,7
830,2015,2.1
835,2015,8.5
840,2015,22.1
850,2015,22.9
860,2015,43.9
900,2015,3.2
910,2015,43.8
920,2015,4.6
940,2015,22.2
