gwcode,NY.GDP.PCAP.KD,NY.GDP.MKTP.KD,SP.POP.TOTL,NY.GDP.PCAP.KD_ln,NY.GDP.MKTP.KD_ln,SP.POP.TOTL_ln,datestr
704,1145.083806769313,30766111720.2779,26868e3,7.043233106994802,24.149679652363695,17.106446545368893,2007
705,8523.7662045862,131983632474.924,15484192,9.050613564943037,25.605943755442503,16.555330190499465,2007
710,3487.845765610133,4596579616811.11,1317885e3,8.157039565476124,29.156333581281785,20.999294015805663,2007
712,2425.6818400290854,6286566854.34818,2591670,7.793867934996399,22.561680948530668,14.76781301353427,2007
713,NA,NA,NA,NA,NA,NA,2007
731,NA,NA,24203289,NA,NA,17.00199909098302,2007
732,20385.32003796021,992431541242.201,48683638,9.9225703148093,27.62342387105041,17.70085355624111,2007
740,45687.34575077015,5848025943444.33,128001e3,10.729576640306302,29.397125274659675,18.667548634353373,2007
750,1130.0900706635293,1333146054741.95,1179681239,7.030052617081624,27.91856271957151,20.888510102489885,2007
760,1848.56625507606,1269887377.45454,686958,7.522165620350563,20.962194054315027,13.440028433964464,2007
770,1041.2893827158223,166953023525.452,160332974,6.948215015302003,25.840978313537175,18.892763298235174,2007
771,666.4014472071625,98053769823.2911,147139191,6.50189226252969,25.308781836817953,18.806889574288263,2007
775,753.951893658358,37073010378.8848,49171586,6.625328564458439,24.336155058766675,17.710826494308236,2007
780,2434.036923071619,47872638202.9726,19668e3,7.797306443141378,24.591809950655346,16.794503507513966,2007
781,6806.767334969914,2375561799.9045,349e3,8.825672592603754,21.58849979378832,12.762827201184564,2007
790,525.0822525999293,13764950914.3225,26214847,6.2635549219388205,23.345391409557326,17.081836487618506,2007
800,4744.333227397253,314054055752.496,66195615,8.464706180073545,26.47283096011621,18.008124780042664,2007
811,726.4605795640387,9935578323.29943,13676693,6.588184220786674,23.019387921955506,16.43120370116883,2007
812,952.3169360393288,5666082925.92663,5949787,6.858897895394826,22.457763873956534,15.59886597856171,2007
816,1161.4715728699525,97817393659.7481,84218500,7.057443077412424,25.306368247455552,18.24892517004313,2007
820,8889.684191754064,236695353388.594,26625845,9.092646803889789,26.190039722469244,17.097392918579455,2007
830,44191.238092591004,202775870920.425,4588599,10.696281815215693,26.03536712190247,15.33908530668678,2007
835,36997.807261483635,13869146021.2688,374864,10.518613926667083,23.352932499173505,12.83431857250642,2007
840,1971.2816883033354,176022621721.697,89293490,7.586439213381187,25.89387835623461,18.307439142853422,2007
850,2750.6151427046507,640863459320.349,232989141,7.919579853902365,27.186082259196073,19.266502405293707,2007
860,591.116114941959,629522702.278083,1064973,6.382012470091016,20.26047247478263,13.878460004691616,2007
900,50952.467037889146,1061217602478.34,20827600,10.838648458241904,27.690438046405955,16.851789588164053,2007
910,1833.4571528287147,12152010999.2908,6627922,7.513958618178442,23.220760507381904,15.70680188920346,2007
920,34674.010244810124,146456084472.029,4223800,10.453745701006657,25.709991455769067,15.25624575476241,2007
935,2850.7230478995375,627025086.554647,219953,7.955327942103417,20.25649710825078,12.301169166147364,2007
940,1249.1496862833144,615755846.356497,492940,7.1302183478473244,20.238361089611683,13.108142741764357,2007
950,3667.452541276084,3061633390.88777,834812,8.207252569586057,21.84221439836845,13.634961828782394,2007
970,2947.340393765717,29694454.4671896,10075,7.9886584812475725,17.206470868062457,9.217812386814884,2007
971,NA,NA,NA,NA,NA,NA,2007
972,NA,NA,NA,NA,NA,NA,2007
973,NA,NA,NA,NA,NA,NA,2007
983,3072.293762654698,160180179.903528,52137,8.03017971555986,18.891809863992705,10.861630148432843,2007
986,10337.19003734122,207942914.791156,20116,9.243503354586517,19.152774151878372,9.909270797291855,2007
987,2795.301741729553,293724716.417458,105078,7.93569533744718,19.4981535479479,11.562458210500719,2007
990,3651.350951007263,665590159.45531,182286,8.202852501661342,20.316184662889793,12.113332161228449,2007
2,49364.64455003359,15011490541400,304093966,10.806989749574647,30.3398370598682,19.53284731029355,2008
20,48510.56777327301,1612771324291.35,33245773,10.789536945422944,28.108975134588107,17.31943818916516,2008
31,23314.994167221004,8129378906.24995,348676,10.056851959069583,22.81875036229265,12.76189840322307,2008
40,5475.581071034878,61927474920.461,11309754,8.608053680749,24.849229777941623,16.241176097192625,2008
41,700.4833324222391,6798211055.17447,9705029,6.551770571664204,22.639925334395425,16.08815476273122,2008
42,5120.606512771799,49344827072.4557,9636520,8.54102817054352,24.622098776104938,16.08107060556142,2008
51,5015.8538381705885,13994844142.6642,2790122,8.520358942767508,23.3619548232076,14.84159588044009,2008
52,17052.259380591044,22430064525.9668,1315372,9.744037988923004,23.83366806224509,14.089630073322086,2008
53,16721.733095429958,4637254300.29154,277319,9.724464535299877,22.25738828240721,12.532923747107333,2008
54,6983.303106193587,496331284.969603,71074,8.851277308204107,20.02275417497959,11.17147686677548,2008
55,7984.841524659415,829864579.657853,103930,8.985300213822162,20.53677308840463,11.551472874582467,2008
56,8221.772131697495,1391288280.12585,169220,9.014541052612264,21.053495975090755,12.038954922478492,2008
57,6595.3052637517885,719976499.117464,109165,8.794113351229825,20.394729129327043,11.600615778097216,2008
58,15278.874047060923,1412959714.1241,92478,9.634226371985843,21.068952429360618,11.434726057374775,2008
60,14775.822072838691,743696676.570117,50332,9.600747480174109,20.42714381688597,10.82639633671186,2008
70,9232.197316073863,1049348247989.9,113661809,9.13045236157774,27.679190371173828,18.54873800959609,2008
80,4385.175932282527,1342587389.30728,306165,8.385985025388564,21.017864476684817,12.631879451296253,2008
90,2854.071962284278,39975176494.0918,14006366,7.956502012254387,24.411524510768423,16.455022498514037,2008
91,1987.9140831205927,15650167709.792,7872658,7.5948411685364245,23.473747470155793,15.878906301619368,2008
92,3569.9151543980565,21813256137.8336,6110301,8.180297108216209,23.805783701653034,15.625486593436827,2008
93,1550.5012948684691,8674288797.14942,5594506,7.346333573669771,22.88362917638101,15.53729560271124,2008
94,8095.309725922089,35858239193.4497,4429508,8.999040126766086,24.3028392016716,15.303799074905513,2008
95,7653.074747389476,26910261835.8537,3516268,8.942862773832585,24.015773531695626,15.07291075786304,2008
100,6048.094416472048,271568777557.374,44901544,8.707498528926678,26.327481268575763,17.619982739649085,2008
101,14652.178424630018,412337224224.589,28141701,9.592344301317736,26.745107356902555,17.15276305558482,2008
110,2824.568224872426,2108014810.17744,746314,7.946110791146079,21.46901249330172,13.52290170215564,2008
115,7827.231581765901,4032182694.88354,515148,8.965364160918675,22.117573677919992,13.152209517001317,2008
130,4624.196579054397,66808366776.0763,14447562,8.43905792221985,24.92509416078461,16.486036238564758,2008
135,4703.079928163555,134705521240.862,28641980,8.455972876944914,25.626356908690195,17.170384031745282,2008
140,10658.225307718903,2056813970746.82,192979029,9.274087202408,28.35217928534236,19.07809208293436,2008
145,1901.8998019350606,18257962323.1053,9599855,7.550608561347046,23.627867113504376,16.07725855215733,2008
150,3049.8739766082417,18442944771.8053,6047117,8.022855549602959,23.637947737108373,15.615092187505413,2008
155,12588.691222499994,209752043005.204,16661942,9.440554167901707,26.069191922437966,16.62863775453626,2008
160,10125.126272118498,408876787794.809,40382389,9.22277536321732,26.736679695268183,17.513904332050863,2008
165,10698.052015717954,35847289447.5161,3350824,9.277816949270248,24.30253379297505,15.024716843704805,2008
200,40536.134857442754,2505416684453.29,61806995,10.609949074006408,28.549476177731346,17.93952710372494,2008
205,50918.348600037556,228600166447.207,4489544,10.837978620881447,26.155240316422372,15.317261695540926,2008
210,52118.09255544656,857112938103.204,16445593,10.861267433398071,27.476835529945816,16.615568096547744,2008
211,44956.36733447582,481481480330.318,10709973,10.713447683582528,26.900133604994878,16.18668592141235,2008
212,108577.35228819789,53056323195.6279,488650,11.595218122268019,24.694619888035,13.099401765766983,2008
220,41545.29344699191,2674477850197.17,64374990,10.634539519426932,28.61477528103529,17.980235761608355,2008
221,NA,NA,35853,NA,NA,10.48718252453499,2008
223,NA,NA,35541,NA,NA,10.478442238622868,2008
225,75793.63304080404,579645072565.331,7647675,11.235769571279366,27.085681809319937,15.849912238040572,2008
230,32303.24148060611,1484466583143.37,45954106,10.382922859612199,28.026076620383805,17.643153760771607,2008
232,43900.95170286546,3681577710.754,83861,10.689691277709041,22.026607222998997,11.336915945289954,2008
235,22829.8478709047,241041574704.085,10558177,10.035824075940742,26.208235264704655,16.172411188763913,2008
260,42365.097495581205,3478602264776.63,82110097,10.654080129953678,28.877651680980055,18.223571551026374,2008
290,11800.034383634566,449885267102.165,38125759,9.375857724316846,26.832258425207254,17.456400700890406,2008
305,48027.52407374972,399660849469.612,8321496,10.779529543751751,26.713882148077985,15.934352604326234,2008
310,13869.441165687673,139224057876.112,10038188,9.537443221631113,25.65935039948319,16.121907177852076,2008
316,20520.779961968117,213100153155.394,10384603,9.929193308404852,26.085028094752715,16.155834786347864,2008
317,16747.814733413834,90090397691.8659,5379233,9.7260230650653,25.224079421984143,15.498056356918841,2008
325,37585.337352567156,2211022529983.72,58826731,10.534369289294771,28.424476207703872,17.8901069184091,2008
331,84793.64831035386,2573572019.86755,30351,11.347975916974155,21.668560661848154,10.320584744874001,2008
338,21142.02081139565,8655099337.74834,409379,9.959017846690799,22.881414503007083,12.922396656316284,2008
339,3775.3809877597364,11127233240.5581,2947314,8.236256580500514,23.132661385577315,14.896404805076802,2008
340,5509.058790522232,40492805121.3899,7350222,8.614149069138815,24.42439014395333,15.810241074814519,2008
341,6932.0723577019435,4276873750.45901,616969,8.84391408899538,22.176488147508845,13.332574058513465,2008
343,4418.267428573753,9134228879.94995,2067378,8.393502913740166,22.935294609414754,14.541791695674586,2008
344,14778.905752610392,65537175791.1968,4434508,9.600956156078764,24.90588338791231,15.304927231833549,2008
346,4664.091803270938,17553771246.6987,3763599,8.447648411213743,23.588534649625405,15.140886238411662,2008
347,3125.0680894871016,5460690853.41224,1747383,8.047211350569006,22.42084114862797,14.373629798058964,2008
349,25447.425898680463,51437289127.8172,2021316,10.144369873393007,24.663629215794586,14.519259342401579,2008
350,29874.74344567267,330947657806.954,11077841,10.304768701604392,26.52522606630532,16.220457364700927,2008
352,23748.06996848949,25685033799.3294,1081563,10.075256541675998,23.969174316781825,13.893917775105828,2008
355,6914.398897150973,51806555515.2364,7492561,8.841361312938094,24.670782532552714,15.829421219614622,2008
359,1616.9527900325845,5772696091.31765,3570108,7.388298663128992,22.47640506852807,15.088106405399076,2008
360,8872.778970477715,182228025398.3,20537875,9.090743326176565,25.92852462661933,16.837781300442764,2008
365,11089.929954655292,1583002663062.89,142742350,9.313792764242887,28.090344579114632,18.776551814871745,2008
366,16716.503163247875,22351469214.5471,1337090,9.724151723811598,23.830157892514205,14.106006168702605,2008
367,13270.000413405322,28893063840.1165,2177322,9.49326115847963,24.08686739772656,14.59360623924693,2008
368,13405.188237057862,42872888580.5938,3198231,9.503397092873435,24.48150549528622,14.978108402412788,2008
369,3311.958409540946,153205234500.227,46258200,8.10529495792055,25.755044261425247,17.6497493035047,2008
370,5560.381904084043,52979235376.3842,9527985,8.62342207267063,24.693165888379358,16.06974381570873,2008
371,3629.1577021410694,10554389012.5207,2908220,8.196755862356254,23.07980763050024,14.88305176814399,2008
372,2821.0807427561044,11368955393.3071,403e4,7.944875332625752,23.154152266548618,15.209276933922865,2008
373,5262.101355500057,46113899018.7892,8763400,8.568285723197336,24.554380238661658,15.986094515464323,2008
375,49363.69719648233,262289019320.092,5313399,10.806970558458206,26.29271285988574,15.485742301427535,2008
380,52711.1982655892,485978113843.762,9219637,10.872583202764623,26.90942942658959,16.036846223824966,2008
385,90917.54175530828,433514113608.162,4768212,11.417708240153846,26.795190189979962,15.377481949826118,2008
390,60504.7752990887,332390304183.355,5493621,11.01047757146753,26.529575730378795,15.519098158911268,2008
395,46531.30540224596,14769687772.9485,317414,10.747880599511696,23.41584279399399,12.667962194482293,2008
396,NA,NA,NA,NA,NA,NA,2008
397,NA,NA,NA,NA,NA,NA,2008
402,3378.646196663731,1661358043.76208,491723,8.125230374710643,21.23090120350642,13.105670828795775,2008
403,1082.7148821660505,180719189.126982,166913,6.987226945642216,19.012454943211466,12.02522799756925,2008
404,530.93064211566,786223863.001196,1480841,6.274631395226099,20.482752122820585,14.208120727594485,2008
411,20333.940443173677,17658359891.78,868418,9.920046711902602,23.594475156449278,13.674428444546676,2008
420,528.3716024517522,839356333.249985,1588572,6.269799828682703,20.548145886126264,14.278346057443562,2008
432,684.4944184465721,9677529938.79202,14138216,6.528680490490104,22.993072534060687,16.464392043570584,2008
433,994.3802341608053,12135373619.3484,12203957,6.902119662847706,23.219390464225256,16.31727080137755,2008
434,767.0573788254836,6671033590.82541,8696916,6.642561607989619,22.621040646011945,15.978479038022327,2008
435,1229.4543868539893,4189416230.83483,3407541,7.11432576202865,22.15582723679082,15.04150147476217,2008
436,NA,NA,15228525,NA,NA,16.53868087185557,2008
437,1211.6238427927992,23624224724.0402,19497986,7.099716757725386,23.885538493874122,16.785821736148733,2008
438,646.9687792572746,6678750577.8395,10323142,6.472298038711067,22.622196767755362,16.149898729044292,2008
439,563.4470650612727,8276883001.25427,14689726,6.334073389513149,22.83673228534494,16.50265889583179,2008
450,315.8760863068234,1157051893.00929,3662993,5.755350004742645,20.86914113549986,15.113791130757214,2008
451,384.898030867826,2373039542.36763,6165372,5.95297844431877,21.587437477711532,15.634459033392762,2008
452,1220.7132668641302,28440958947.8913,23298640,7.107190611859613,24.07109615959329,16.963905547733674,2008
461,478.3617755176705,2947567674.93768,6161796,6.170367298770428,21.804246150226785,15.633878851456359,2008
471,1308.2354985373888,24734819036.7304,18907008,7.176434560564388,23.931477765518075,16.755043204953687,2008
475,2128.6666318079683,320039472272.419,150347390,7.663251068230781,26.4917101759844,18.82845910775362,2008
481,8715.456718626201,13390523572.5212,1536411,9.07285336261955,23.317813097641665,14.244959735022112,2008
482,436.07371593568445,1894908620.1949,4345386,6.077811302304746,21.362436452785072,15.284625150480325,2008
483,808.8890038709977,9006057733.52815,11133861,6.6956617060027135,22.921163269367995,16.22550156336528,2008
484,2496.5023080366964,10274192976.075,4115435,7.822645954449228,23.052901051769634,15.230255097320407,2008
490,308.65280836454895,18634483660.3004,60373608,5.732217047663078,23.648279661433676,17.9160626137706,2008
500,565.0678577949757,17892249882.1629,31663896,6.336945826226731,23.607633488558704,17.270687662331976,2008
501,912.3767191975838,35718103351.8622,39148416,6.816052974080293,24.298923493892744,17.48287051981245,2008
510,647.6032724402281,28021886853.3599,43270144,6.473278274972041,24.056251715108406,17.582973440136367,2008
516,229.83470143785564,1887463244.56885,8212264,5.437360361141536,21.358499565821745,15.921139204680209,2008
517,521.5452796771235,5063249716.25778,9708169,6.25679609651468,22.345274350514817,16.088478254000137,2008
520,NA,NA,11369276,NA,NA,16.246425187358046,2008
522,1261.7399765659216,1038328725.8753,822934,7.14024698111584,20.760878263148612,13.62063128203277,2008
530,293.85331328298173,24444156129.287,83184892,5.683080708417865,23.919657011182007,18.236576302764142,2008
531,471.16662482586025,1994276818.23643,4232636,6.155211799662971,21.413547324445677,15.258335524782705,2008
540,3578.8728059931973,77874196512.1845,21759420,8.182803171155232,25.07836049634025,16.895557325185017,2008
541,391.7101472881478,8949306941.23667,22846758,5.9705221461012306,22.914841929501463,16.944319783400232,2008
551,1285.864527559475,16822344541.4938,13082517,7.159186555204537,23.54597387187802,16.38678731667348,2008
552,593.1272466817758,8041897387.19021,13558469,6.385408957229348,22.807930885726833,16.422521928497485,2008
553,421.22614483548375,6011416879.86508,14271234,6.043169850592401,22.516926311429298,16.473756460836896,2008
560,7464.3716554642,369916145420.775,49557573.2955342,8.917896534356169,26.63654218290141,17.71864564854524,2008
565,5036.254698793615,10608240991.1714,2106375,8.524417969499634,23.084896988002477,14.560479018502843,2008
570,1101.0044171238242,2201931763.93845,1999930,7.003978148634546,21.51260088654625,14.508622737911706,2008
571,6552.776640704734,12754003367.4123,1946351,8.787644153414293,23.269111048867394,14.4814668954531,2008
572,3633.3155889075906,4210638536.03824,1158897,8.197900895750298,22.160880144407766,13.96297924865747,2008
580,453.6365642180752,9071129493.65325,19996469,6.11729635811119,22.92836262404267,16.81106626593148,2008
581,774.6849212610992,509145396.115511,657229,6.652456393476699,20.048244184246087,13.395787790769388,2008
590,7456.3692457235275,9276625562.3588,1244121,8.916823878439018,22.950763692871192,14.033939814432175,2008
591,10645.086696110584,925654158.746992,86956,9.2728537215979,20.646011244174968,11.37315752257707,2008
600,2726.0694533190217,86135221236.4504,31596855,7.910616090038674,25.179184238326386,17.268568148287713,2008
615,4390.499632759569,153055956405.236,34860715,8.387198311155716,25.75406941961541,17.366871108459694,2008
616,3968.352555614885,41299978412.7428,10407336,8.286106314159195,24.44412781421938,16.158021500060187,2008
620,11856.020541697266,71765417108.4958,6053078,9.380591080133664,24.996668541096607,15.616077460962945,2008
625,1864.3794914223047,61441550872.0498,32955496,7.530683564342775,24.841352167525354,17.31066860318258,2008
630,6256.877967609535,455785666778.375,72845542,8.741436612469435,26.84528850696775,18.103851894498316,2008
640,10599.288184367917,746614198884.098,70440032,9.268542125427214,27.338814421306726,18.070272295879512,2008
645,4325.66798265069,125926324446.493,29111417,8.372321854295944,25.558962846263476,17.186640991967536,2008
651,2456.7314262872833,198881943532.621,80953881,7.806587056936063,26.015977237049544,18.20939018011348,2008
652,NA,NA,20325443,NA,NA,16.82738400897858,2008
660,7859.944203160825,32312600036.5717,4111047,8.969534786563555,24.198723085119642,15.229188298556087,2008
663,3773.187674746811,24487316381.7007,6489822,8.235675460245082,23.921421121738756,15.685745661493673,2008
666,29962.00561416238,218986306632.79,7308800,10.3076853784534,26.112275038017117,15.80458965956372,2008
670,19792.720383653494,513438407146.667,25940770,9.89306949168884,26.964395911986745,17.071326420297904,2008
678,1235.8115887038969,27628287079.3955,22356391,7.119483190074331,24.042105979005047,16.922622788930717,2008
690,47965.008827792066,127219511514.306,2652340,10.778227041298566,25.569179868497088,14.79095282719852,2008
692,21563.650666009027,24034629395.827,1114590,9.978764336570604,23.90276151881947,13.923997182248867,2008
694,67262.45171499516,93450549190.6148,1389342,11.11635743593821,25.260698247669826,14.144340811731613,2008
696,43658.94477877031,300996902491.491,6894278,10.684163460750254,26.430365810916392,15.74620235016614,2008
698,19112.197055097833,52730819245.7737,2759014,9.858081999495493,24.688465926984325,14.830383927488832,2008
700,444.950137932356,12144482858.18,27294031,6.097962226298004,23.220140817858315,17.12217859156031,2008
701,3949.048233656505,19491562207.8489,4935762,8.281229875356525,23.6932475015815,15.412017626224973,2008
702,698.2302241019925,5103873019.56461,7309728,6.54854888233612,22.353265504067473,15.804716621731352,2008
703,880.2788201430142,4681938960.69465,5318700,6.780238698360327,22.266978168914907,15.486739470554582,2008
704,1228.2645653630286,33535061775.1937,27302800,7.11335752960904,24.235857348607453,17.122499818998413,2008
705,8698.423653622242,136339092346.875,15674e3,9.0708970989871,25.638410945582045,16.567513846594945,2008
710,3805.0259986637802,5040346714259.97,1324655e3,8.24407810303559,29.24849598815763,21.004417885122038,2008
712,2604.9289154780145,6846094435.56415,2628131,7.86516066609078,22.646944171228057,14.781783505137277,2008
713,NA,NA,NA,NA,NA,NA,2008
731,NA,NA,24335146,NA,NA,17.007432200820762,2008
732,20803.50054040236,1020509644387.28,49054708,9.942876546741012,27.65132326980063,17.70844672305962,2008
740,45165.88716194303,5784079007619.91,128063e3,10.71809737207769,29.386130260377044,18.668032888299354,2008
750,1156.9325271362811,1385018195311.96,1197146906,7.053527408411304,27.956734392890912,20.90320698447961,2008
760,1898.0527938907624,1330440105.87773,700950,7.548583794320837,21.00877563111752,13.460191836796682,2008
770,1037.5751370942003,169793571392.451,163644603,6.944641670778172,25.857849250227396,18.913207579449224,2008
771,698.5648920375248,103950517391.466,148805814,6.549028076368329,25.367180828548925,18.8181527521806,2008
775,826.0946985268581,40874960811.6237,49479752,6.716709414076445,24.433783507426334,17.71707409334989,2008
780,2559.474308594843,50721102373.424,19817e3,7.847557168181639,24.64960788133099,16.80205071314935,2008
781,7184.783821725193,2600891743.46452,362e3,8.879720710617928,21.679120201425835,12.799399490807907,2008
790,551.6441032473772,14605251495.759,26475859,6.312903097848681,23.404646992477566,17.091743894628888,2008
800,4800.810537101943,319473585807.457,66545760,8.476540044536655,26.48994043381727,18.013400389280616,2008
811,763.6913923231201,10600425244.3636,13880509,6.638163770812253,23.084159954652545,16.44599618384029,2008
812,1009.460774583934,6109448405.32914,6052190,6.917171580716575,22.53310232869446,15.615930747977888,2008
816,1214.2524579254148,103355590690.416,85118700,7.101883905457213,25.361441216341802,18.259557310884592,2008
820,9020.39970254537,244552678743.287,27111069,9.107243924995654,26.222696577637016,17.115452652641363,2008
830,42650.10208023357,206400733406.674,4839396,10.660784946357373,26.053085423874414,15.392300477517042,2008
835,35860.38878041487,13600124165.7499,379252,10.48738858871817,23.333344759481292,12.845956170763122,2008
840,2020.1503929763583,183332413722.937,90751864,7.610927239592335,25.93456681043553,18.323639570843195,2008
850,2876.8850402690387,679403088245.167,236159276,7.9644634045568266,27.244480438210353,19.280017033653525,2008
860,666.6777273075929,718751924.587589,1078110,6.502306761697733,20.39302682775933,13.890720066061595,2008
900,51788.44014804887,1100462922393.92,21249200,10.85492224017789,27.726752045745098,16.87182980556721,2008
910,1785.165266812363,12116250491.7604,6787187,7.487266276377381,23.21781340435794,15.730547127980557,2008
920,33996.07724205057,144816489835.687,4259800,10.434000421708257,25.698733190494895,15.264732768786637,2008
935,2962.0082239378053,667458933.182145,225340,7.9936227713052554,20.318988423023413,12.325365651718156,2008
940,1307.1767691442822,659440614.9676,504477,7.1756249524853715,20.306902480529164,13.131277528043794,2008
950,3667.8608431271614,3093253763.44286,843340,8.207363894577943,21.85248937172063,13.645125477142688,2008
970,3972.8351806101323,39915075.05959,10047,8.287235270083736,17.50226463154605,9.215029361462314,2008
971,NA,NA,NA,NA,NA,NA,2008
972,NA,NA,NA,NA,NA,NA,2008
973,NA,NA,NA,NA,NA,NA,2008
983,3017.0710719868052,157545417.237007,52218,8.012041796053225,18.875224338070794,10.863182542017569,2008
986,9685.214769316293,195912524.35373,20228,9.178355751053799,19.093178813253672,9.914823062199874,2008
987,2749.0066046614597,287210712.04182,104478,7.918994890731097,19.475726692638535,11.556731801907437,2008
990,3663.2768160857645,672306540.948956,183526,8.206113330790465,20.326224956603532,12.120111625813069,2008
2,47575.60856274899,14594842181900,306771529,10.770075483732542,30.31168930701412,19.54161382328158,2009
20,46543.7921999112,1565201220603.96,33628571,10.748148916130464,28.079035507121336,17.330886590990872,2009
31,21951.1466446952,7789496093.74996,354856,9.99657465607719,22.77604200844028,12.77946735236309,2009
40,5550.705972972837,62826231727.1023,11318602,8.621680400988398,24.86363852586796,16.24195812487956,2009
41,711.2462399614396,7007816740.32887,9852870,6.567018698904866,22.670292040171354,16.10327334126649,2009
42,5099.604812469668,49811705703.8391,9767758,8.536918327959041,24.631515847650043,16.094597519691003,2009
51,4774.4511891719285,13387952639.4356,2804082,8.471034312104557,23.31762108275081,14.846586770646255,2009
52,16226.51310726859,21445251799.8021,1321618,9.694401794990995,23.788769096501817,14.094367301510824,2009
53,15979.680929220598,4449861748.36006,278470,9.67907325223861,22.21613886485769,12.537065612619081,2009
54,6886.596951455488,490525414.255223,71229,8.837332330738716,20.01098764858407,11.173655317845352,2009
55,7430.563894123485,774978091.901503,104296,8.913357029061254,20.46834531840387,11.554988289342615,2009
56,8070.114331804329,1380167093.25384,171022,8.995922928673467,21.04547041085368,12.049547482180216,2009
57,6451.664955199107,704863751.350368,109253,8.772093509068343,20.373515081603394,11.601421572535052,2009
58,13270.697101423046,1241885105.44827,93581,9.493313658080856,20.939896308487995,11.446582650407139,2009
60,14173.57874113721,721236727.821508,50886,9.55913485839356,20.396477973983313,10.837343115589755,2009
70,8657.836028711965,1000025324482.99,115505228,9.066220089119879,27.63104644009088,18.564826350971,2009
80,4307.221117780007,1352161618.28356,313929,8.368048222900454,21.02497034757339,12.656922124672937,2009
90,2806.980440571281,40185315839.1501,14316208,7.939864608247573,24.41676748820818,16.476902879960605,2009
91,1900.382571310355,15269613868.5127,8035021,7.549810498206912,23.449130668922898,15.899320170715985,2009
92,3442.8685477743707,21129834509.4105,6137276,8.144060283049507,23.77395183652338,15.629891553473874,2009
93,1480.3765290159322,8388673512.16763,5666581,7.300051745898295,22.850148241489343,15.550096495591049,2009
94,7911.795199601494,35510217657.949,4488263,8.976109988185112,24.293086313365837,15.316976325180727,2009
95,7638.291040593929,27340384376.3363,3579385,8.940929171353034,24.03163072726322,15.090701555910186,2009
100,6078.315339935056,276053869653.567,45416181,8.71248285431831,26.34386186352267,17.63137900920436,2009
101,13961.88577487385,399132938335.424,28587323,9.544086451353337,26.71256037713007,17.168473925776734,2009
110,2927.3273116407827,2182887484.99935,745693,7.981845105394087,21.503914371728904,13.522069266334816,2009
115,7978.3882830320445,4153700529.52386,520619,8.984491700500403,22.147265467727394,13.162773767226991,2009
130,4573.247084183102,67186830556.6821,14691275,8.427978753290294,24.93074309141123,16.502764338120937,2009
135,4695.675166567206,136181656212.925,29001507,8.454397186748976,25.637255538866803,17.18285835211783,2009
140,10540.10876668636,2054224996031.67,194895996,9.262943141462067,28.350919761860176,19.08797662039811,2009
145,1933.7401015118946,18870882348.149,9758748,7.5672112830697245,23.66088595454206,16.093674671472336,2009
150,2890.3434718967883,17711553669.7976,6127837,7.969130622451758,23.597483013283846,15.628352390832088,2009
155,12268.441153071979,206471018816.038,16829442,9.414785484244602,26.053425894781736,16.638640410537132,2009
160,9428.502541171763,384677312577.801,40799407,9.1514925656872,26.67567067064224,17.52417810495504,2009
165,11112.456033272094,37368467088.1659,3362755,9.315821923303385,24.34409305975141,15.028271136448021,2009
200,38545.91581642253,2400495860780.8,62276270,10.55960542827961,28.506696440600486,17.947091012320875,2009
205,48071.72972813406,218023321215.736,4535375,10.780449543767432,26.10786787206759,15.32741832830016,2009
210,49897.22516832569,824820492155.789,16530388,10.817720672344251,27.438431614340274,16.620710941996023,2009
211,43591.27188278212,470632861743.554,10796493,10.682612223122478,26.877344140261027,16.194731917138547,2009
212,101939.61339791917,50743806576.0564,497783,11.532135891439511,24.65005540951086,13.117919518071346,2009
220,40116.37952728052,2595812335192.44,64707044,10.599539996909197,28.58492062216984,17.985380625260646,2009
221,NA,NA,36534,NA,NA,10.50599861283663,2009
223,NA,NA,35766,NA,NA,10.48475300044798,2009
225,73189.19254971849,566764738131.479,7743831,11.200803046285728,27.06321013063904,15.86240708435331,2009
230,30874.126012677018,1431415437122.94,46362946,10.337673766247903,27.98968488682524,17.65201112057734,2009
232,41979.86590139743,3545703433.76383,84462,10.644945399024534,21.989002407080555,11.344057008056021,2009
235,22128.845520189865,233863105282.21,10568247,10.004637263595267,26.178001760951553,16.173364497356285,2009
260,40086.104759441754,3283144458441.96,81902307,10.598785038517422,28.819822755442164,18.22103771692474,2009
290,12124.607195456872,462573200252.014,38151603,9.402992319029934,26.86007065219055,17.457078333160617,2009
305,46082.05074563767,384477433873.246,8343323,10.738178798408093,26.67515093463339,15.936972136225297,2009
310,12974.144180495878,130035306170.647,10022650,9.470713746744693,25.591071836457264,16.12035808971257,2009
316,19424.27305887981,202865864673.465,10443936,9.874278751569301,26.035810832431345,16.161532080862045,2009
317,15818.563947236338,85205207756.7775,5386406,9.668939462690412,25.168328392819532,15.499388930129118,2009
325,35363.40046194739,2089813057939.95,59095365,10.473432679038115,28.368095731942994,17.89466305290488,2009
331,73024.11105923413,2243519764.07285,30723,11.198544954079955,21.5313117928235,10.332766838743547,2009
338,20466.563602253922,8441986754.96689,412477,9.926547789733952,22.856483515360555,12.929935725626605,2009
339,3928.3386382423478,11500286001.8886,2927519,8.27597187712353,23.16563774173581,14.889665864612283,2009
340,5358.843741765409,39231060776.6224,7320807,8.586503510974094,24.392734636736595,15.806231125762501,2009
